,ï»¿COUNTY,CITY,ZIPCODE,VIOLATION_TYPE_NAME,ANALYTE_NAME,VIOL_BEGIN_DATE,VIOL_END_DATE
3475,TULARE,TULARE,93274,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
3476,TULARE,TULARE,93274,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
3477,TULARE,TULARE,93274,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
3478,TULARE,TULARE,93274,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
3479,TULARE,TULARE,93274,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
3480,TULARE,TULARE,93274,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
3481,TULARE,TULARE,93274,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
3482,TULARE,TULARE,93274,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
3483,TULARE,TULARE,93274,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
3484,TULARE,TULARE,93274,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
3485,TULARE,TULARE,93274,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
3486,TULARE,TULARE,93274,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
3487,TULARE,TULARE,93274,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
3488,TULARE,TULARE,93274,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
3489,TULARE,TULARE,93274,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
3490,TULARE,TULARE,93274,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
3491,TULARE,TULARE,93274,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
3492,TULARE,TULARE,93274,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
3493,TULARE,TULARE,93274,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
3494,TULARE,TULARE,93274,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
3495,TULARE,TULARE,93274,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
3496,TULARE,TULARE,93274,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
3497,TULARE,TULARE,93274,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
3498,TULARE,TULARE,93274,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
3499,TULARE,TULARE,93274,"MCL,  AVERAGE",ARSENIC,10/1/14,12/31/14
3500,TULARE,TULARE,93274,"MCL,  AVERAGE",ARSENIC,10/1/14,12/31/14
3501,TULARE,THREE RIVERS,93271,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
3502,TULARE,THREE RIVERS,93271,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
3503,TULARE,THREE RIVERS,93271,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
3504,TULARE,THREE RIVERS,93271,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
3505,TULARE,THREE RIVERS,93271,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
3506,TULARE,THREE RIVERS,93271,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
3507,TULARE,THREE RIVERS,93271,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
3508,TULARE,THREE RIVERS,93271,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
3509,TULARE,THREE RIVERS,93271,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
3510,TULARE,THREE RIVERS,93271,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
3511,TULARE,THREE RIVERS,93271,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
